case_id,variant,service,attack_type,attack_severity,rho,mask_id,scenario_name,scenario_path,preferred_recovery_action,primary_model,fallback_model,recovery_success,recovery_strategy,replanned,trusted_service_restore_sec,preferred_restore_sec,planning_overhead_sec,repeated_work_sec,n_assignments,ablation_failure_reason
rq3f_05533,no_replanning,hvac,drift,0.5,0.333,7,rho_0.333_mask_07,experiment2/generated/scenarios_multimask_FROZEN/rho_0.333_mask_07.json,repair_primary,lstm,random_forest,True,ablation_direct_primary_no_replanning,False,88.36449223425734,88.36449223425734,1.5422590402886271,0.0,5,
rq3f_05537,no_replanning,hvac,drift,0.5,0.333,8,rho_0.333_mask_08,experiment2/generated/scenarios_multimask_FROZEN/rho_0.333_mask_08.json,repair_primary,lstm,random_forest,True,ablation_direct_primary_no_replanning,False,74.39264630147954,74.39264630147954,1.5236206790432334,0.0,5,
rq3f_05541,no_replanning,hvac,drift,0.5,0.333,9,rho_0.333_mask_09,experiment2/generated/scenarios_multimask_FROZEN/rho_0.333_mask_09.json,repair_primary,lstm,random_forest,True,ablation_direct_primary_no_replanning,False,155.4246518223481,155.4246518223481,1.5594411231577396,0.0,5,
rq3f_05545,no_replanning,hvac,drift,0.5,0.333,10,rho_0.333_mask_10,experiment2/generated/scenarios_multimask_FROZEN/rho_0.333_mask_10.json,repair_primary,lstm,random_forest,True,ablation_direct_primary_no_replanning,False,87.71264928747405,87.71264928747405,1.521316085010767,0.0,5,
rq3f_05549,no_replanning,hvac,drift,0.5,0.333,11,rho_0.333_mask_11,experiment2/generated/scenarios_multimask_FROZEN/rho_0.333_mask_11.json,repair_primary,lstm,random_forest,True,ablation_direct_primary_no_replanning,False,87.69193569724303,87.69193569724303,1.5078159607946873,0.0,5,
rq3f_05553,no_replanning,hvac,drift,0.5,0.333,12,rho_0.333_mask_12,experiment2/generated/scenarios_multimask_FROZEN/rho_0.333_mask_12.json,repair_primary,lstm,random_forest,True,ablation_direct_primary_no_replanning,False,91.9554123836242,91.9554123836242,1.5627152202650905,0.0,5,
rq3f_05557,no_replanning,hvac,drift,0.5,0.333,13,rho_0.333_mask_13,experiment2/generated/scenarios_multimask_FROZEN/rho_0.333_mask_13.json,repair_primary,lstm,random_forest,True,ablation_direct_primary_no_replanning,False,89.39213087511234,89.39213087511234,1.5348253147676587,0.0,5,
rq3f_05561,no_replanning,hvac,drift,0.5,0.333,14,rho_0.333_mask_14,experiment2/generated/scenarios_multimask_FROZEN/rho_0.333_mask_14.json,repair_primary,lstm,random_forest,True,ablation_direct_primary_no_replanning,False,155.4029611550941,155.4029611550941,1.525149685330689,0.0,5,
rq3f_05565,no_replanning,hvac,drift,0.5,0.333,15,rho_0.333_mask_15,experiment2/generated/scenarios_multimask_FROZEN/rho_0.333_mask_15.json,repair_primary,lstm,random_forest,True,ablation_direct_primary_no_replanning,False,72.50888049499554,72.50888049499554,1.584133069962263,0.0,5,
rq3f_05569,no_replanning,hvac,drift,0.5,0.333,16,rho_0.333_mask_16,experiment2/generated/scenarios_multimask_FROZEN/rho_0.333_mask_16.json,repair_primary,lstm,random_forest,True,ablation_direct_primary_no_replanning,False,157.30232222883205,157.30232222883205,1.523932390846312,0.0,5,
rq3f_05573,no_replanning,hvac,drift,0.5,0.333,17,rho_0.333_mask_17,experiment2/generated/scenarios_multimask_FROZEN/rho_0.333_mask_17.json,repair_primary,lstm,random_forest,True,ablation_direct_primary_no_replanning,False,90.2176615894823,90.2176615894823,1.539612703025341,0.0,5,
rq3f_05577,no_replanning,hvac,drift,0.5,0.333,18,rho_0.333_mask_18,experiment2/generated/scenarios_multimask_FROZEN/rho_0.333_mask_18.json,repair_primary,lstm,random_forest,True,ablation_direct_primary_no_replanning,False,154.06709994034827,154.06709994034827,1.5251175295561552,0.0,5,
rq3f_05581,no_replanning,hvac,drift,0.5,0.333,19,rho_0.333_mask_19,experiment2/generated/scenarios_multimask_FROZEN/rho_0.333_mask_19.json,repair_primary,lstm,random_forest,True,ablation_direct_primary_no_replanning,False,87.69193569724303,87.69193569724303,1.578589235432446,0.0,5,
rq3f_05585,no_replanning,hvac,drift,0.5,0.333,20,rho_0.333_mask_20,experiment2/generated/scenarios_multimask_FROZEN/rho_0.333_mask_20.json,repair_primary,lstm,random_forest,True,ablation_direct_primary_no_replanning,False,72.53338154625453,72.53338154625453,1.5314772045239806,0.0,5,
rq3f_05589,no_replanning,hvac,drift,0.5,0.4,1,rho_0.400_mask_01,experiment2/generated/scenarios_multimask_FROZEN/rho_0.400_mask_01.json,repair_primary,lstm,random_forest,True,ablation_direct_primary_no_replanning,False,71.83693971502362,71.83693971502362,1.5395195754244924,0.0,5,
rq3f_05593,no_replanning,hvac,drift,0.5,0.4,2,rho_0.400_mask_02,experiment2/generated/scenarios_multimask_FROZEN/rho_0.400_mask_02.json,repair_primary,lstm,random_forest,True,ablation_direct_primary_no_replanning,False,91.97648729383582,91.97648729383582,1.5544833708554506,0.0,5,
rq3f_05597,no_replanning,hvac,drift,0.5,0.4,3,rho_0.400_mask_03,experiment2/generated/scenarios_multimask_FROZEN/rho_0.400_mask_03.json,repair_primary,lstm,random_forest,True,ablation_direct_primary_no_replanning,False,74.94354775235843,74.94354775235843,1.5232166051864624,0.0,5,
rq3f_05601,no_replanning,hvac,drift,0.5,0.4,4,rho_0.400_mask_04,experiment2/generated/scenarios_multimask_FROZEN/rho_0.400_mask_04.json,repair_primary,lstm,random_forest,True,ablation_direct_primary_no_replanning,False,87.68814823621506,87.68814823621506,1.52435137424618,0.0,5,
rq3f_05605,no_replanning,hvac,drift,0.5,0.4,5,rho_0.400_mask_05,experiment2/generated/scenarios_multimask_FROZEN/rho_0.400_mask_05.json,repair_primary,lstm,random_forest,True,ablation_direct_primary_no_replanning,False,157.30170647178966,157.30170647178966,1.5715990532189608,0.0,5,
rq3f_05609,no_replanning,hvac,drift,0.5,0.4,6,rho_0.400_mask_06,experiment2/generated/scenarios_multimask_FROZEN/rho_0.400_mask_06.json,repair_primary,lstm,random_forest,True,ablation_direct_primary_no_replanning,False,87.66426294199846,87.66426294199846,1.5088561605662107,0.0,5,
rq3f_05613,no_replanning,hvac,drift,0.5,0.4,7,rho_0.400_mask_07,experiment2/generated/scenarios_multimask_FROZEN/rho_0.400_mask_07.json,repair_primary,lstm,random_forest,True,ablation_direct_primary_no_replanning,False,74.26453449536348,74.26453449536348,1.5658012181520462,0.0,5,
rq3f_05617,no_replanning,hvac,drift,0.5,0.4,8,rho_0.400_mask_08,experiment2/generated/scenarios_multimask_FROZEN/rho_0.400_mask_08.json,repair_primary,lstm,random_forest,True,ablation_direct_primary_no_replanning,False,159.036285561946,159.036285561946,1.5533972531557083,0.0,5,
rq3f_05621,no_replanning,hvac,drift,0.5,0.4,9,rho_0.400_mask_09,experiment2/generated/scenarios_multimask_FROZEN/rho_0.400_mask_09.json,repair_primary,lstm,random_forest,True,ablation_direct_primary_no_replanning,False,74.28560940557509,74.28560940557509,1.5194156123325229,0.0,5,
rq3f_05625,no_replanning,hvac,drift,0.5,0.4,10,rho_0.400_mask_10,experiment2/generated/scenarios_multimask_FROZEN/rho_0.400_mask_10.json,repair_primary,lstm,random_forest,True,ablation_direct_primary_no_replanning,False,88.36449223425734,88.36449223425734,1.5166162364184856,0.0,5,
rq3f_05629,no_replanning,hvac,drift,0.5,0.4,11,rho_0.400_mask_11,experiment2/generated/scenarios_multimask_FROZEN/rho_0.400_mask_11.json,repair_primary,lstm,random_forest,True,ablation_direct_primary_no_replanning,False,75.09006520973344,75.09006520973344,1.5650222152471542,0.0,5,
rq3f_05633,no_replanning,hvac,drift,0.5,0.4,12,rho_0.400_mask_12,experiment2/generated/scenarios_multimask_FROZEN/rho_0.400_mask_12.json,repair_primary,lstm,random_forest,True,ablation_direct_primary_no_replanning,False,75.06837454247943,75.06837454247943,1.5150097785517573,0.0,5,
rq3f_05637,no_replanning,hvac,drift,0.5,0.4,13,rho_0.400_mask_13,experiment2/generated/scenarios_multimask_FROZEN/rho_0.400_mask_13.json,repair_primary,lstm,random_forest,True,ablation_direct_primary_no_replanning,False,87.00632459521512,87.00632459521512,1.518445829860866,0.0,5,
rq3f_05641,no_replanning,hvac,drift,0.5,0.4,14,rho_0.400_mask_14,experiment2/generated/scenarios_multimask_FROZEN/rho_0.400_mask_14.json,repair_primary,lstm,random_forest,True,ablation_direct_primary_no_replanning,False,72.51876335602356,72.51876335602356,1.5333982538431883,0.0,5,
rq3f_05645,no_replanning,hvac,drift,0.5,0.4,15,rho_0.400_mask_15,experiment2/generated/scenarios_multimask_FROZEN/rho_0.400_mask_15.json,repair_primary,lstm,random_forest,True,ablation_direct_primary_no_replanning,False,74.38983591747456,74.38983591747456,1.5806384924799204,0.0,5,
rq3f_05649,no_replanning,hvac,drift,0.5,0.4,16,rho_0.400_mask_16,experiment2/generated/scenarios_multimask_FROZEN/rho_0.400_mask_16.json,repair_primary,lstm,random_forest,True,ablation_direct_primary_no_replanning,False,74.24101052112746,74.24101052112746,1.5309344986453652,0.0,5,
rq3f_05653,no_replanning,hvac,drift,0.5,0.4,17,rho_0.400_mask_17,experiment2/generated/scenarios_multimask_FROZEN/rho_0.400_mask_17.json,repair_primary,lstm,random_forest,True,ablation_direct_primary_no_replanning,False,88.36449223425734,88.36449223425734,1.5142013356089592,0.0,5,
rq3f_05657,no_replanning,hvac,drift,0.5,0.4,18,rho_0.400_mask_18,experiment2/generated/scenarios_multimask_FROZEN/rho_0.400_mask_18.json,repair_primary,lstm,random_forest,True,ablation_direct_primary_no_replanning,False,89.54193334848242,89.54193334848242,1.5768538247793913,0.0,5,
rq3f_05661,no_replanning,hvac,drift,0.5,0.4,19,rho_0.400_mask_19,experiment2/generated/scenarios_multimask_FROZEN/rho_0.400_mask_19.json,repair_primary,lstm,random_forest,True,ablation_direct_primary_no_replanning,False,76.82121815884238,76.82121815884238,1.542310768738389,0.0,5,
rq3f_05665,no_replanning,hvac,drift,0.5,0.4,20,rho_0.400_mask_20,experiment2/generated/scenarios_multimask_FROZEN/rho_0.400_mask_20.json,repair_primary,lstm,random_forest,True,ablation_direct_primary_no_replanning,False,156.4494800791981,156.4494800791981,1.5280553679913282,0.0,5,
rq3f_05669,no_replanning,hvac,drift,0.5,0.6,1,rho_0.600_mask_01,experiment2/generated/scenarios_multimask_FROZEN/rho_0.600_mask_01.json,repair_primary,lstm,random_forest,True,ablation_direct_primary_no_replanning,False,74.41372121169115,74.41372121169115,1.5904499953612685,0.0,5,
rq3f_05673,no_replanning,hvac,drift,0.5,0.6,2,rho_0.600_mask_02,experiment2/generated/scenarios_multimask_FROZEN/rho_0.600_mask_02.json,repair_primary,lstm,random_forest,True,ablation_direct_primary_no_replanning,False,71.83412933101863,71.83412933101863,1.5198964923620224,0.0,5,
rq3f_05677,no_replanning,hvac,drift,0.5,0.6,3,rho_0.600_mask_03,experiment2/generated/scenarios_multimask_FROZEN/rho_0.600_mask_03.json,repair_primary,lstm,random_forest,True,ablation_direct_primary_no_replanning,False,73.18789375199049,73.18789375199049,1.5364845814183354,0.0,5,
rq3f_05681,no_replanning,hvac,drift,0.5,0.6,4,rho_0.600_mask_04,experiment2/generated/scenarios_multimask_FROZEN/rho_0.600_mask_04.json,repair_primary,lstm,random_forest,True,ablation_direct_primary_no_replanning,False,72.51876335602356,72.51876335602356,1.582215454429388,0.0,5,
rq3f_05685,no_replanning,hvac,drift,0.5,0.6,5,rho_0.600_mask_05,experiment2/generated/scenarios_multimask_FROZEN/rho_0.600_mask_05.json,repair_primary,lstm,random_forest,True,ablation_direct_primary_no_replanning,False,87.66426294199846,87.66426294199846,1.5391209023073316,0.0,5,
rq3f_05689,no_replanning,hvac,drift,0.5,0.6,6,rho_0.600_mask_06,experiment2/generated/scenarios_multimask_FROZEN/rho_0.600_mask_06.json,repair_primary,lstm,random_forest,True,ablation_direct_primary_no_replanning,False,72.5366665622496,72.5366665622496,1.5444951308891177,0.0,5,
rq3f_05693,no_replanning,hvac,drift,0.5,0.6,7,rho_0.600_mask_07,experiment2/generated/scenarios_multimask_FROZEN/rho_0.600_mask_07.json,repair_primary,lstm,random_forest,True,ablation_direct_primary_no_replanning,False,87.00632459521512,87.00632459521512,1.5947522455826402,0.0,5,
rq3f_05697,no_replanning,hvac,drift,0.5,0.6,8,rho_0.600_mask_08,experiment2/generated/scenarios_multimask_FROZEN/rho_0.600_mask_08.json,repair_primary,lstm,random_forest,True,ablation_direct_primary_no_replanning,False,74.38983591747456,74.38983591747456,1.547754917293787,0.0,5,
rq3f_05701,no_replanning,hvac,drift,0.5,0.6,9,rho_0.600_mask_09,experiment2/generated/scenarios_multimask_FROZEN/rho_0.600_mask_09.json,repair_primary,lstm,random_forest,True,ablation_direct_primary_no_replanning,False,87.65816754199841,87.65816754199841,1.5347665483132005,0.0,5,
rq3f_05705,no_replanning,hvac,drift,0.5,0.6,10,rho_0.600_mask_10,experiment2/generated/scenarios_multimask_FROZEN/rho_0.600_mask_10.json,repair_primary,lstm,random_forest,True,ablation_direct_primary_no_replanning,False,71.87872821546625,71.87872821546625,1.5377136236056685,0.0,5,
rq3f_05709,no_replanning,hvac,drift,0.5,0.6,11,rho_0.600_mask_11,experiment2/generated/scenarios_multimask_FROZEN/rho_0.600_mask_11.json,repair_primary,lstm,random_forest,True,ablation_direct_primary_no_replanning,False,90.07493159313526,90.07493159313526,1.569841954857111,0.0,5,
rq3f_05713,no_replanning,hvac,drift,0.5,0.6,12,rho_0.600_mask_12,experiment2/generated/scenarios_multimask_FROZEN/rho_0.600_mask_12.json,repair_primary,lstm,random_forest,True,ablation_direct_primary_no_replanning,False,72.51595297201857,72.51595297201857,1.5388190327212214,0.0,5,
rq3f_05717,no_replanning,hvac,drift,0.5,0.6,13,rho_0.600_mask_13,experiment2/generated/scenarios_multimask_FROZEN/rho_0.600_mask_13.json,repair_primary,lstm,random_forest,True,ablation_direct_primary_no_replanning,False,88.34280156700333,88.34280156700333,1.5201241010800004,0.0,5,
rq3f_05721,no_replanning,hvac,drift,0.5,0.6,14,rho_0.600_mask_14,experiment2/generated/scenarios_multimask_FROZEN/rho_0.600_mask_14.json,repair_primary,lstm,random_forest,True,ablation_direct_primary_no_replanning,False,86.98622676202649,86.98622676202649,1.5740935495123267,0.0,5,
rq3f_05725,no_replanning,hvac,drift,0.5,0.6,15,rho_0.600_mask_15,experiment2/generated/scenarios_multimask_FROZEN/rho_0.600_mask_15.json,repair_primary,lstm,random_forest,True,ablation_direct_primary_no_replanning,False,74.41433696873355,74.41433696873355,1.540122070349753,0.0,5,
rq3f_05729,no_replanning,hvac,drift,0.5,0.6,16,rho_0.600_mask_16,experiment2/generated/scenarios_multimask_FROZEN/rho_0.600_mask_16.json,repair_primary,lstm,random_forest,True,ablation_direct_primary_no_replanning,False,71.83034186999066,71.83034186999066,1.5173171823844314,0.0,5,
rq3f_05733,no_replanning,hvac,drift,0.5,0.6,17,rho_0.600_mask_17,experiment2/generated/scenarios_multimask_FROZEN/rho_0.600_mask_17.json,repair_primary,lstm,random_forest,True,ablation_direct_primary_no_replanning,False,88.36766393824291,88.36766393824291,1.565920302644372,0.0,5,
rq3f_05737,no_replanning,hvac,drift,0.5,0.6,18,rho_0.600_mask_18,experiment2/generated/scenarios_multimask_FROZEN/rho_0.600_mask_18.json,repair_primary,lstm,random_forest,True,ablation_direct_primary_no_replanning,False,72.5121655109906,72.5121655109906,1.5075700525194407,0.0,5,
rq3f_05741,no_replanning,hvac,drift,0.5,0.6,19,rho_0.600_mask_19,experiment2/generated/scenarios_multimask_FROZEN/rho_0.600_mask_19.json,repair_primary,lstm,random_forest,True,ablation_direct_primary_no_replanning,False,89.54193334848242,89.54193334848242,1.5570207489654422,0.0,5,
rq3f_05745,no_replanning,hvac,drift,0.5,0.6,20,rho_0.600_mask_20,experiment2/generated/scenarios_multimask_FROZEN/rho_0.600_mask_20.json,repair_primary,lstm,random_forest,True,ablation_direct_primary_no_replanning,False,87.68814823621506,87.68814823621506,1.543846388347447,0.0,5,
rq3f_05749,no_replanning,hvac,drift,0.5,0.8,1,rho_0.800_mask_01,experiment2/generated/scenarios_multimask_FROZEN/rho_0.800_mask_01.json,repair_primary,lstm,random_forest,True,ablation_direct_primary_no_replanning,False,72.50607011099055,72.50607011099055,1.5244822409003973,0.0,5,
rq3f_05753,no_replanning,hvac,drift,0.5,0.8,2,rho_0.800_mask_02,experiment2/generated/scenarios_multimask_FROZEN/rho_0.800_mask_02.json,repair_primary,lstm,random_forest,True,ablation_direct_primary_no_replanning,False,87.65816754199841,87.65816754199841,1.5526615856215358,0.0,5,
rq3f_05757,no_replanning,hvac,drift,0.5,0.8,3,rho_0.800_mask_03,experiment2/generated/scenarios_multimask_FROZEN/rho_0.800_mask_03.json,repair_primary,lstm,random_forest,True,ablation_direct_primary_no_replanning,False,71.83034186999066,71.83034186999066,1.57805254496634,0.0,5,
rq3f_05761,no_replanning,hvac,drift,0.5,0.8,4,rho_0.800_mask_04,experiment2/generated/scenarios_multimask_FROZEN/rho_0.800_mask_04.json,repair_primary,lstm,random_forest,True,ablation_direct_primary_no_replanning,False,71.83034186999066,71.83034186999066,1.5515777235850692,0.0,5,
rq3f_05765,no_replanning,hvac,drift,0.5,0.8,5,rho_0.800_mask_05,experiment2/generated/scenarios_multimask_FROZEN/rho_0.800_mask_05.json,repair_primary,lstm,random_forest,True,ablation_direct_primary_no_replanning,False,72.5126679560235,72.5126679560235,1.5382433403283358,0.0,5,
rq3f_05769,no_replanning,hvac,drift,0.5,0.8,6,rho_0.800_mask_06,experiment2/generated/scenarios_multimask_FROZEN/rho_0.800_mask_06.json,repair_primary,lstm,random_forest,True,ablation_direct_primary_no_replanning,False,71.83034186999066,71.83034186999066,1.531115866266191,0.0,5,
rq3f_05773,no_replanning,hvac,drift,0.5,0.8,7,rho_0.800_mask_07,experiment2/generated/scenarios_multimask_FROZEN/rho_0.800_mask_07.json,repair_primary,lstm,random_forest,True,ablation_direct_primary_no_replanning,False,71.83034186999066,71.83034186999066,1.5675526857376099,0.0,5,
rq3f_05777,no_replanning,hvac,drift,0.5,0.8,8,rho_0.800_mask_08,experiment2/generated/scenarios_multimask_FROZEN/rho_0.800_mask_08.json,repair_primary,lstm,random_forest,True,ablation_direct_primary_no_replanning,False,71.83315225399565,71.83315225399565,1.5297607211396098,0.0,5,
rq3f_05781,no_replanning,hvac,drift,0.5,0.8,9,rho_0.800_mask_09,experiment2/generated/scenarios_multimask_FROZEN/rho_0.800_mask_09.json,repair_primary,lstm,random_forest,True,ablation_direct_primary_no_replanning,False,86.98622676202649,86.98622676202649,1.5321881221607327,0.0,5,
rq3f_05785,no_replanning,hvac,drift,0.5,0.8,10,rho_0.800_mask_10,experiment2/generated/scenarios_multimask_FROZEN/rho_0.800_mask_10.json,repair_primary,lstm,random_forest,True,ablation_direct_primary_no_replanning,False,72.51876335602356,72.51876335602356,1.5852863136678934,0.0,5,
rq3f_05789,no_replanning,hvac,drift,0.5,0.8,11,rho_0.800_mask_11,experiment2/generated/scenarios_multimask_FROZEN/rho_0.800_mask_11.json,repair_primary,lstm,random_forest,True,ablation_direct_primary_no_replanning,False,72.5121655109906,72.5121655109906,1.5399403693154454,0.0,5,
rq3f_05793,no_replanning,hvac,drift,0.5,0.8,12,rho_0.800_mask_12,experiment2/generated/scenarios_multimask_FROZEN/rho_0.800_mask_12.json,repair_primary,lstm,random_forest,True,ablation_direct_primary_no_replanning,False,86.98243930099852,86.98243930099852,1.5345975998789072,0.0,5,
